Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Ownership,Industry,Sector,Revenue,Minimum Salary,Maximum Salary,Average Salary,salary_category,Rating Interval,Min Employees,Max Employees,Ownership Category,Ownership_College / University,Ownership_Company - Private,Ownership_Company - Public,Ownership_Contract,Ownership_Government,Ownership_Hospital,Ownership_Nonprofit Organization,Ownership_Other Organization,Ownership_Private Practice / Firm,Ownership_Self-employed,Ownership_Subsidiary or Business Segment,Education Level,Experience Level,python,excel,hadoop,spark,aws,tableau,State
Senior Data Scientist,212-331 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 - 10000 ,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),212,331,271,High,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,1,0,0,0,0, VA
Data Scientist,212-331 ,4.7,Sharpedge Solutions Inc,"Seattle, WA","Lombard, IL",Unknown,,Company - Private,Publishing,Media,Less than $1 million (USD),212,331,271,High,4-5,Unknown,Unknown,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,1,1,1,1,0, WA
Data Scientist,212-331 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 - 10000 ,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),212,331,271,High,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,0,1, VA
Data Scientist,212-331 ,3.6,Alaka`ina Foundation Family of Companies,"Fort Sam Houston, TX","Honolulu, HI",501 - 1000 ,,Government,,,Unknown / Non-Applicable,212,331,271,High,3-4,501 , 1000 ,Public,False,False,False,False,True,False,False,False,False,False,False,Phd,Entry,1,0,0,0,0,0, TX
ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,212-331 ,3.9,Southwest Research Institute,"Oklahoma City, OK","San Antonio, TX",1001 - 5000 ,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),212,331,271,High,3-4,1001 , 5000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Not Mentioned,Mid-Senior,1,1,0,0,0,0, OK
Data Scientist,212-331 ,2.7,Hexagon US Federal,"Lexington Park, MD","Chantilly, VA",51 - 200 ,2010,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,212,331,271,High,2-3,51 , 200 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,0,1,0,0,1,0, MD
Data Science Software Engineer,212-331 ,4.8,Klaviyo,"Boston, MA","Boston, MA",201 - 500 ,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,212,331,271,High,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,bachelor,Senior,1,0,0,0,0,0, MA
"Scientist / Group Lead, Cancer Biology",212-331 ,,Monte Rosa Therapeutics,"Cambridge, MA",,Unknown,,,,,,212,331,271,High,,Unknown,Unknown,Other,False,False,False,False,False,False,False,False,False,False,False,PhD,Entry,0,1,0,0,0,0, MA
Data Scientist,212-331 ,4.0,Comtech Global Inc,"Washington, DC","Columbus, OH",51 - 200 ,,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),212,331,271,High,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,0,1,1,1,1, DC
Data Scientist,212-331 ,3.8,"Aveshka, Inc.","Washington, DC","Arlington, VA",51 - 200 ,2010,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),212,331,271,High,3-4,51 , 200 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Not Mentioned,1,1,0,1,0,0, DC
"Manager, Field Application Scientist, Southeast",212-331 ,4.2,10x Genomics,"Raleigh, NC","Pleasanton, CA",501 - 1000 ,2012,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,212,331,271,High,4-5,501 , 1000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Phd,Entry,0,1,0,0,0,0, NC
COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING,212-331 ,3.9,Southwest Research Institute,"Dayton, OH","San Antonio, TX",1001 - 5000 ,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),212,331,271,High,3-4,1001 , 5000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Not Mentioned,Mid-Senior,1,1,0,0,0,0, OH
Data Scientist,212-331 ,,CompuForce,"New York, NY","New York, NY",Unknown,,Company - Private,,,Unknown / Non-Applicable,212,331,271,High,,Unknown,Unknown,Private,False,True,False,False,False,False,False,False,False,False,False,Advanced degree,Not Mentioned,0,1,1,1,1,0, NY
Data Scientist,212-331 ,4.5,Smith Hanley Associates,"Washington, DC","New York, 061",1 - 50 ,1980,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,212,331,271,High,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Entry,1,0,0,0,0,0, DC
Scientist - Machine Learning,212-331 ,3.5,Allen Institute,"Seattle, WA","Seattle, WA",201 - 500 ,2003,Nonprofit Organization,Research & Development,Business Services,$100 to $500 million (USD),212,331,271,High,3-4,201 , 500 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,PhD,Entry,0,0,0,0,0,0, WA
Data Scientist,212-331 ,2.7,1-800-Flowers,"New York, NY","Carle Place, NY",1001 - 5000 ,1976,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),212,331,271,High,2-3,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,1, NY
Data Scientist,212-331 ,3.5,Aptive,"Washington, DC","Alexandria, VA",51 - 200 ,2012,Company - Private,Consulting,Business Services,$25 to $50 million (USD),212,331,271,High,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,1, DC
Data Scientist - Image and Video Analytics,66-112 ,4.9,The Mom Project,"Longmont, CO","Chicago, IL",1 - 50 ,2016,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,66,112,89,Very Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,1,0, CO
Data Scientist,66-112 ,3.6,Powertek,"Washington, DC","Rockville, MD",51 - 200 ,2001,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),66,112,89,Very Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,0,0,0,0,0, DC
Data Scientist,66-112 ,5.0,JCD Staffing,"Washington, DC","Germantown, MD",1 - 50 ,,Company - Private,,,Unknown / Non-Applicable,66,112,89,Very Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,1,0,0,0,1, DC
Data Scientist,66-112 ,3.1,Bayside Solutions,"Sunnyvale, CA","Pleasanton, CA",1 - 50 ,2001,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),66,112,89,Very Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,1, CA
Senior Data Engineer,66-112 ,3.9,Thumbtack,"San Francisco, CA","San Francisco, CA",501 - 1000 ,2009,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,66,112,89,Very Low,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,1,0, CA
Data Scientist,66-112 ,3.4,"MILVETS Systems Technology, Inc.","Patuxent, Anne Arundel, MD","Orlando, FL",51 - 200 ,1986,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),66,112,89,Very Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,0,1,0,0,0,0, MD
Machine Learning Scientist / Engineer,66-112 ,4.1,Apple,"Santa Clara, CA","Cupertino, CA",10000+ ,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),66,112,89,Very Low,4-5,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Entry,0,0,0,0,0,0, CA
Data Scientist,66-112 ,4.1,Kforce,"Fairfax, VA","Tampa, FL",10000+ ,1966,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),66,112,89,Very Low,4-5,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,0,0,0,0,0,0, VA
Sr. Data Scientist,66-112 ,3.5,Evolve Vacation Rental,"Denver, CO","Denver, CO",201 - 500 ,2011,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,66,112,89,Very Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,0,0, CO
"Intelligence Data Analyst, Senior",66-112 ,4.3,The Buffalo Group,"Fort Belvoir, VA","Reston, VA",501 - 1000 ,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),66,112,89,Very Low,4-5,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,1,0,0,0,0,0, VA
Data Science Analyst,66-112 ,4.4,OppLoans,"Chicago, IL","Chicago, IL",201 - 500 ,2012,Company - Private,Lending,Finance,$100 to $500 million (USD),66,112,89,Very Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,0,0, IL
Data Scientist,66-112 ,3.8,AgreeYa Solutions,"Thousand Oaks, CA","Folsom, CA",1001 - 5000 ,1999,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),66,112,89,Very Low,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,0, CA
Data Scientist,66-112 ,3.7,Carolina Power & Light Co,"McLean, VA","Raleigh, NC",5001 - 10000 ,,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,66,112,89,Very Low,3-4,5001 , 10000 ,Private,False,False,False,False,False,False,False,False,False,False,True,Not Mentioned,Entry,1,1,0,0,0,0, VA
COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - TRANSPORTATION TECHNOLOGY,66-112 ,3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, TX",1001 - 5000 ,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),66,112,89,Very Low,3-4,1001 , 5000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Not Mentioned,Mid-Senior,1,1,0,0,0,0, TX
Data Scientist,66-112 ,3.9,Brillient,"Silver Spring, MD","Reston, VA",501 - 1000 ,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),66,112,89,Very Low,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,1,0,0,0,0, MD
Data Modeler (Analytical Systems),66-112 ,3.7,MassMutual,"Boston, MA","Springfield, MA",5001 - 10000 ,,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),66,112,89,Very Low,3-4,5001 , 10000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Senior,0,1,1,1,0,0, MA
Data Scientist,66-112 ,2.9,Xator Corporation,"Washington, DC","Reston, VA",501 - 1000 ,,Contract,IT Services,Information Technology,$25 to $50 million (USD),66,112,89,Very Low,2-3,501 , 1000 ,Other,False,False,False,True,False,False,False,False,False,False,False,Bachelor,Entry,0,0,0,0,0,0, DC
Data Scientist,66-112 ,4.6,HAN IT Staffing Inc.,"New York, NY","Totowa, NJ",51 - 200 ,2012,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,66,112,89,Very Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Senior,1,1,0,0,0,0, NY
Data Scientist,66-112 ,3.4,Infinitive Inc,"McLean, VA","Cedar Rapids, IA",201 - 500 ,1997,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),66,112,89,Very Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,1,1,1,1,1,0, VA
"Data Engineer (Analytics, SQL, Python, AWS)",66-112 ,4.0,Travelers,"Hartford, CT","Hartford, CT",10000+ ,,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),66,112,89,Very Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,1,0, CT
Data Scientist 3 (718),128-201 ,3.3,Amyris,"Emeryville, CA","Emeryville, CA",201 - 500 ,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),128,201,164,Medium,3-4,201 , 500 ,Public,False,False,True,False,False,False,False,False,False,False,False,Phd,Entry,1,0,0,0,1,0, CA
Data Scientist,128-201 ,4.3,Lightspeed Systems,"Austin, TX","Austin, TX",51 - 200 ,1999,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),128,201,164,Medium,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,1,0, TX
Senior Data Scientist,128-201 ,3.9,Thumbtack,"San Francisco, CA","San Francisco, CA",501 - 1000 ,2009,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,128,201,164,Medium,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Phd,Entry,1,1,1,1,0,0, CA
Senior Data Analyst - Finance & Platform Analytics,128-201 ,3.6,Twitch,"San Francisco, CA","San Francisco, CA",1001 - 5000 ,2011,Subsidiary or Business Segment,Internet,Information Technology,Unknown / Non-Applicable,128,201,164,Medium,3-4,1001 , 5000 ,Private,False,False,False,False,False,False,False,False,False,False,True,Bachelor,Entry,1,0,0,0,0,1, CA
Software Engineer - Machine Learning & Data Science (Applied Intelligence Services Team),128-201 ,4.7,New Relic,"Portland, OR","San Francisco, CA",1001 - 5000 ,2008,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),128,201,164,Medium,4-5,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,0,0,0,0, OR
IT Partner Digital Health Technology and Data Science,128-201 ,3.6,Biogen,"Cambridge, MA","Cambridge, MA",5001 - 10000 ,1978,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),128,201,164,Medium,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,0,1,0,0,0,0, MA
Data Scientist,128-201 ,,HireAi,"San Francisco, CA",,Unknown,,,,,,128,201,164,Medium,,Unknown,Unknown,Other,False,False,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,1,0,1, CA
"Senior Machine Learning Scientist - Bay Area, CA",128-201 ,3.3,Tempus Labs,"Redwood City, CA","Chicago, IL",501 - 1000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,128,201,164,Medium,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Entry,1,0,0,0,1,0, CA
Data Scientist,128-201 ,3.3,ICW Group,"San Diego, CA","San Diego, CA",501 - 1000 ,1972,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),128,201,164,Medium,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,1,0,0,0,0,0, CA
Clinical Data Analyst,128-201 ,3.8,NYSTEC,"New York, NY","Rome, NY",51 - 200 ,1996,Nonprofit Organization,Consulting,Business Services,$25 to $50 million (USD),128,201,164,Medium,3-4,51 , 200 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,bachelor,Entry,1,0,0,0,0,0, NY
Data Scientist,128-201 ,4.5,E3 Federal Solutions,"Chantilly, VA","McLean, VA",501 - 1000 ,2004,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,128,201,164,Medium,4-5,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,0,1,0,0,0, VA
Data Engineer,128-201 ,4.5,Kingfisher Systems,"Falls Church, VA","Falls Church, VA",51 - 200 ,2005,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),128,201,164,Medium,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,1,0,0,0,0,0, VA
Data Scientist Technical Specialist,128-201 ,3.4,Peraton,"Chantilly, VA","Herndon, VA",1001 - 5000 ,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),128,201,164,Medium,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,0,0, VA
Senior Data Scientist,128-201 ,3.1,Group O,"Chicago, IL","Milan, IL",1001 - 5000 ,1974,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),128,201,164,Medium,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Senior,1,0,1,0,0,0, IL
Data Science Manager,128-201 ,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 - 10000 ,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),128,201,164,Medium,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,1,1,1,0,0, CA
Computer Vision / Deep Learning Scientist,128-201 ,3.3,Tempus Labs,"Chicago, IL","Chicago, IL",501 - 1000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,128,201,164,Medium,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Not Mentioned,0,0,0,0,1,0, IL
Big Data Engineer,128-201 ,4.1,CaptiveAire,"Raleigh, NC","Raleigh, NC",1001 - 5000 ,1976,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD),128,201,164,Medium,4-5,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,0,1,0,0, NC
Data Architect,128-201 ,4.2,LSQ,"Orlando, FL","Orlando, FL",51 - 200 ,1996,Company - Private,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),128,201,164,Medium,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,1,1,1,0, FL
Machine Learning Engineer,128-201 ,3.9,Temboo,"New York, NY","New York, NY",1 - 50 ,,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,128,201,164,Medium,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,0,1,0,0,0, NY
Data Scientist,128-201 ,,Kibo,"Philadelphia, PA","Marbella, Spain",Unknown,,Company - Public,,,Unknown / Non-Applicable,128,201,164,Medium,,Unknown,Unknown,Public,False,False,True,False,False,False,False,False,False,False,False,bachelor,Not Mentioned,1,0,0,0,0,0, PA
Aviation AI/ML Data Scientist,128-201 ,3.3,MITRE,"McLean, VA","Bedford, MA",5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),128,201,164,Medium,3-4,5001 , 10000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Bachelor,Mid-Senior,1,1,1,1,0,1, VA
Data Scientist,138-158 ,3.9,Mars,United States,"Mc Lean, VA",10000+ ,,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),138,158,148,Medium,3-4,10001 ,10000+ ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,1,0,US
Data Scientist / Applied Mathematician,138-158 ,4.5,"Fullpower Technologies, Inc.","Santa Cruz, CA","Santa Cruz, CA",51 - 200 ,2003,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),138,158,148,Medium,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,1,0, CA
"Machine Learning Engineer, Sr.",138-158 ,4.2,AeroVironment,"Simi Valley, CA","Simi Valley, CA",501 - 1000 ,1971,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),138,158,148,Medium,4-5,501 , 1000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Master,Entry,1,1,0,0,1,0, CA
Data Scientist (TS/SCI w/ Poly),138-158 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 - 10000 ,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),138,158,148,Medium,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Not Mentioned,1,0,0,0,0,0, VA
Weapons and Sensors Engineer/Scientist,138-158 ,4.0,Dynetics,"Huntsville, AL","Huntsville, AL",1001 - 5000 ,1974,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),138,158,148,Medium,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,0,0, AL
Applied Computer Scientist,138-158 ,4.5,Systems & Technology Research,"Woburn, MA","Woburn, MA",201 - 500 ,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),138,158,148,Medium,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Not Mentioned,0,0,0,0,0,0, MA
Senior Data Analyst,138-158 ,4.5,Novetta,"Herndon, VA","Mc Lean, VA",501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),138,158,148,Medium,4-5,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,0, VA
Information Systems Engineering Specialist (Engineering Scientist),138-158 ,3.8,Applied Research Laboratories,"Austin, TX","Austin, TX",501 - 1000 ,,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,138,158,148,Medium,3-4,501 , 1000 ,Nonprofit,True,False,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,1,0, TX
Cloud Data Engineer (Azure),138-158 ,3.9,Navy Federal Credit Union,"Merrifield, VA","Vienna, VA",10000+ ,1933,Other Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,138,158,148,Medium,3-4,10001 ,10000+ ,Other,False,False,False,False,False,False,False,True,False,False,False,Bachelor,Entry,0,0,0,0,0,1, VA
Scientist/Research Associate-Metabolic Engineering,138-158 ,,Conagen,"New Bedford, MA","Bedford, MA",51 - 200 ,,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,138,158,148,Medium,,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Senior,0,0,0,0,0,0, MA
"Vice President, Biometrics and Clinical Data Management",138-158 ,4.8,Alector,"South San Francisco, CA","South San Francisco, CA",51 - 200 ,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,138,158,148,Medium,4-5,51 , 200 ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Mid-Senior,0,1,0,0,1,0, CA
Enterprise Data Analyst (Enterprise Portfolio Management Office),138-158 ,3.9,Navy Federal Credit Union,"Merrifield, VA","Vienna, VA",10000+ ,1933,Other Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,138,158,148,Medium,3-4,10001 ,10000+ ,Other,False,False,False,False,False,False,False,True,False,False,False,Bachelor,Entry,0,0,0,1,0,1, VA
Senior Scientist - Toxicologist - Product Integrity (Stewardship),138-158 ,3.3,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 - 10000 ,,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),138,158,148,Medium,3-4,5001 , 10000 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Entry,0,1,0,0,0,0, NC
Lead Data Scientist – Network Analysis and Control,138-158 ,3.3,MITRE,"Bedford, MA","Bedford, MA",5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),138,158,148,Medium,3-4,5001 , 10000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Advanced degree,Mid-Senior,1,1,1,1,1,0, MA
Senior Machine Learning Engineer,138-158 ,5.0,LifeOmic,"Raleigh, NC","Indianapolis, IN",51 - 200 ,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,138,158,148,Medium,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,0,0,0,1,1,0, NC
"Sr. Research Associate/ Scientist, NGS prep & Molecular Genomics",138-158 ,4.4,"Homology Medicines, Inc.","New Bedford, MA","Bedford, MA",51 - 200 ,,Company - Public,,,Unknown / Non-Applicable,138,158,148,Medium,4-5,51 , 200 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,0,0,0,0,0,0, MA
Data Engineer,138-158 ,3.4,Spectrum Communications and Consulting,"Chicago, IL","Chicago, IL",51 - 200 ,1992,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),138,158,148,Medium,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,bachelor,Entry,1,0,0,0,0,0, IL
Developer III - Data Science,138-158 ,3.3,Inland Empire Health Plan,"Rancho Cucamonga, CA","Rancho Cucamonga, CA",1001 - 5000 ,1996,Company - Public,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),138,158,148,Medium,3-4,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,0,1,0,0,0,1, CA
Senior Data Engineer,138-158 ,2.9,Affinity Solutions,"New York, NY","New York, NY",51 - 200 ,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,138,158,148,Medium,2-3,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,0,1,1,0,1, NY
Hydrogen/Tritium Materials Scientist (Experienced),138-158 ,3.8,Sandia National Laboratories,"Livermore, CA","Albuquerque, NM",10000+ ,1949,Government,Federal Agencies,Government,$2 to $5 billion (USD),138,158,148,Medium,3-4,10001 ,10000+ ,Public,False,False,False,False,True,False,False,False,False,False,False,PhD,Entry,0,0,0,0,0,0, CA
Data Engineer,138-158 ,3.5,Maxar Technologies,"McLean, VA","Westminster, CO",5001 - 10000 ,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),138,158,148,Medium,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,1,0,0,0,1,0, VA
Patient Safety- Associate Data Scientist,80-132 ,4.0,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ ,,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),80,132,106,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,0, MD
Senior Data Scientist,80-132 ,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 - 10000 ,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),80,132,106,Low,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Senior,1,0,1,1,0,0, CA
